Date,Day,Month,Year,Company,Pipeline,Key Point,Latitude,Longitude,Direction Of Flow,Trade Type,Capacity (1000 m3/d),Throughput (1000 m3/d),Throughput (GJ/d)
2009-10-30,30,10,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,49798.746409151136,47612.36328125,1915509.46725294
2009-10-30,30,10,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16838.265439859824,6259.6650390625,252285.93939541653
2009-10-31,31,10,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,49839.397025082086,47650.6953125,1919901.4532052279
2009-10-31,31,10,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16858.03995301308,7309.74267578125,291648.0084021259
2009-11-01,1,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,49839.397025082086,47284.91015625,1898816.6003002077
2009-11-01,1,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16858.03995301308,8096.67138671875,327367.7923775222
2009-11-02,2,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,49879.9667157342,46715.83984375,1874580.5324227363
2009-11-02,2,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16877.896914960813,8259.5791015625,334341.67724610865
2009-11-03,3,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,49920.4431064181,45931.37109375,1845563.8551330864
2009-11-03,3,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16897.830268872614,9098.775390625,365047.85705993325
2009-11-04,4,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,49960.81385090306,45100.90625,1813987.2361625433
2009-11-04,4,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16917.833934616778,9131.4423828125,365776.7869353816
2009-11-05,5,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,50001.06663518291,46408.23828125,1863689.8710433245
2009-11-05,5,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16937.901810614865,9693.6572265625,397403.0788564496
2009-11-06,6,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,50041.189181231995,44649.37890625,1792553.2341870815
2009-11-06,6,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16958.02777570284,10071.34375,401889.50673890114
2009-11-07,7,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,50081.16925075037,44806.40234375,1795806.674331233
2009-11-07,7,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16978.205690998147,9951.4267578125,397517.5968717374
2009-11-08,8,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,50120.99464889669,46739.22265625,1878311.1149798632
2009-11-08,8,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16998.429401772228,10909.3515625,438275.2420684099
2009-11-09,9,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,50160.65322800792,47903.11328125,1913381.8484983891
2009-11-09,9,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17018.692739327846,10779.9111328125,434058.5021779351
2009-11-10,10,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,50200.132891304704,47614.69140625,1901516.379329726
2009-11-10,10,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17038.98952288068,9819.732421875,394641.58465880156
2009-11-11,11,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,50239.421596581116,47381.65234375,1905491.6552722752
2009-11-11,11,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17059.313561444636,11372.9951171875,459825.3806453347
2009-11-12,12,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,50278.50735987779,45139.80859375,1814574.191726908
2009-11-12,12,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17079.658655720174,5874.33349609375,234884.28725695238
2009-11-13,13,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,50317.37825913741,45958.12890625,1846387.078543678
2009-11-13,13,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17100.018599985302,5569.56396484375,222448.95075463876
2009-11-14,14,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,50356.02243784104,45458.67578125,1828411.6372820586
2009-11-14,14,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17120.38718398844,6213.46240234375,247683.57141345926
2009-11-15,15,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,50394.4281086248,44945.4296875,1809442.743703425
2009-11-15,15,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17140.758194842685,6676.22607421875,265285.8320625443
2009-11-16,16,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,50432.58355687519,43082.51171875,1733712.1634002924
2009-11-16,16,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17161.12541892088,6726.08837890625,267215.6855391506
2009-11-17,17,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,50470.47714430236,45175.90234375,1817881.1434570104
2009-11-17,17,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17181.48264375094,8167.96435546875,326373.43360456266
2009-11-18,18,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,50508.09731249001,41535.51953125,1669537.782325998
2009-11-18,18,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17201.82365991076,9886.796875,397898.84406626225
2009-11-19,19,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,50545.43258642102,40980.40625,1648437.0915307999
2009-11-19,19,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17222.14226292227,7403.9736328125,293708.3335257545
2009-11-20,20,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,50582.47157797756,41919.5703125,1688009.8067951202
2009-11-20,20,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17242.432255143915,8053.373046875,323064.3911801651
2009-11-21,21,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,50619.20298941476,48357.56640625,1949857.6759036034
2009-11-21,21,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17262.68744766109,4720.05859375,187067.84681551158
2009-11-22,22,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,50655.61561680677,46454.1875,1868404.312779665
2009-11-22,22,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17282.901662173914,9880.896484375,395180.6773664355
2009-11-23,23,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,50691.69835346418,45926.1640625,1843691.8617593944
2009-11-23,23,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17303.06873288172,8135.5283203125,321642.33160473034
2009-11-24,24,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,50727.44019332188,47340.06640625,1893746.584903434
2009-11-24,24,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17323.182508363803,9044.583984375,362286.5416443944
2009-11-25,25,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,50762.830234296096,45841.79296875,1834426.1189837158
2009-11-25,25,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17343.236853455724,8821.1220703125,356822.10030356795
2009-11-26,26,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,50797.85768160986,47600.88671875,1903614.3778369874
2009-11-26,26,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17363.225651120672,10370.650390625,415506.3442793563
2009-11-27,27,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,50832.51185108555,45029.4453125,1803527.333194673
2009-11-27,27,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17383.142804315325,9959.4248046875,402895.55538070947
2009-11-28,28,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,50866.782172403924,47528.296875,1910164.7244209647
2009-11-28,28,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17402.98223784956,10271.404296875,413082.54922314733
2009-11-29,29,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,50900.65819232825,45070.7109375,1807151.6454564035
2009-11-29,29,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17422.737900239543,8729.5615234375,351479.87170983106
2009-11-30,30,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,50934.129577892796,45596.0234375,1831895.3467457592
2009-11-30,30,11,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17442.403765553576,7950.044921875,319346.9516086951
2009-12-01,1,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,50967.18611955464,42091.0859375,1689271.5531321764
2009-12-01,1,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17461.973835250123,9587.1806640625,391804.803585995
2009-12-02,2,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,50999.81773430772,45757.7890625,1837124.5060153902
2009-12-02,2,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17481.44214000752,10941.568359375,437907.49052757025
2009-12-03,3,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51032.0144687586,45017.1640625,1803643.6989027262
2009-12-03,3,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17500.802741544758,10550.484375,424285.839146018
2009-12-04,4,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51063.76650216219,45286.69921875,1823424.0000897646
2009-12-04,4,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17520.049734432778,8035.9716796875,323278.7069254741
2009-12-05,5,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51095.06414941758,47470.73828125,1907729.5703317523
2009-12-05,5,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17539.177247895786,8169.11328125,328245.9745646566
2009-12-06,6,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51125.897864022016,48130.64453125,1932456.2839976698
2009-12-06,6,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17558.179447601957,8182.7236328125,328281.1868781708
2009-12-07,7,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51156.25824098291,40488.4453125,1626629.900939405
2009-12-07,7,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17577.050537443036,7044.5771484375,283289.1255078502
2009-12-08,8,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51186.13601968656,31529.83984375,1264769.663384378
2009-12-08,8,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17595.784761302308,5937.609375,240791.39209789038
2009-12-09,9,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51215.5220867228,51116.2109375,2048726.5183851123
2009-12-09,9,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17614.376404810326,5500.94091796875,220609.14751396514
2009-12-10,10,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51244.40747866488,47884.3828125,1921831.0385794044
2009-12-10,10,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17632.819797087937,8776.3349609375,355059.20156254247
2009-12-11,11,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51272.78338480346,44342.19140625,1782243.8737026304
2009-12-11,11,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17651.10931247602,6125.85693359375,244302.07872276194
2009-12-12,12,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51300.64114983409,44953.2890625,1804498.2188530862
2009-12-12,12,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17669.239372251453,8457.626953125,338535.2766735479
2009-12-13,13,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51327.972276497276,34492.38671875,1389711.581856504
2009-12-13,13,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17687.20444632873,7032.70849609375,282431.1308135167
2009-12-14,14,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51354.7684281704,45598.734375,1831194.8953310251
2009-12-14,14,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17704.999054946802,8386.177734375,335047.3852127418
2009-12-15,15,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51381.02143141045,45325.55859375,1823647.5963848233
2009-12-15,15,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17722.617770340494,6476.7021484375,259950.70658703148
2009-12-16,16,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51406.72327844724,44247.30859375,1785791.0196344852
2009-12-16,16,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17740.05521839611,6792.80078125,273355.789327845
2009-12-17,17,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51431.8661296259,42267.84765625,1697004.4862688482
2009-12-17,17,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17757.306080290677,11237.26953125,452687.828670159
2009-12-18,18,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51456.44231579815,37449.84765625,1502529.134459287
2009-12-18,18,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17774.365094114295,10718.2685546875,431552.146154847
2009-12-19,19,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51480.44434066159,47663.05859375,1921235.229421258
2009-12-19,19,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17791.227056475123,10009.8115234375,401929.1539571732
2009-12-20,20,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51503.86488304623,37729.1484375,1515791.105960369
2009-12-20,20,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17807.886824086563,9746.40625,390776.1102181673
2009-12-21,21,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51526.69679914762,47689.65625,1919679.4884461164
2009-12-21,21,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17824.339315336078,9405.8486328125,376839.3922799304
2009-12-22,22,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51548.933124705865,51324.140625,2065327.752545178
2009-12-22,22,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17840.579511835178,11662.4736328125,472748.19895268977
2009-12-23,23,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51570.56707712989,49972.234375,2007816.528533101
2009-12-23,23,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17856.602459950158,10714.8837890625,429810.7819532454
2009-12-24,24,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51591.59205756635,48041.86328125,1932140.2549987882
2009-12-24,24,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17872.40327231308,8872.58203125,356396.10238292813
2009-12-25,25,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51612.001652912266,47747.76953125,1925870.3581012636
2009-12-25,25,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17887.977129312516,8631.9375,345343.6857390404
2009-12-26,26,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51631.789637771355,47461.34765625,1907605.4746245593
2009-12-26,26,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17903.319280563657,8550.544921875,343296.4981672168
2009-12-27,27,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51650.949976352815,46885.7890625,1886902.433782667
2009-12-27,27,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17918.425046357253,9692.2294921875,390362.69162971526
2009-12-28,28,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51669.47682431241,47398.71875,1906384.4817023277
2009-12-28,28,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17933.289819087095,10289.5849609375,413657.6519670896
2009-12-29,29,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51687.364530535095,46387.91015625,1863648.5885587335
2009-12-29,29,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17947.909064655385,9654.64453125,389669.6721627563
2009-12-30,30,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51704.607638858804,46641.57421875,1877024.4508488178
2009-12-30,30,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17962.278323855753,9500.2451171875,382518.0500213839
2009-12-31,31,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,,,
2009-12-31,31,12,2009,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17976.393213733445,9430.4755859375,379295.57427309826
2010-01-01,1,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51717.21232404102,47700.78125,1919641.283595562
2010-01-01,1,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17972.972852487477,10258.4912109375,412814.22611894086
2010-01-02,2,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51733.31091345692,44272.109375,1776162.6972442865
2010-01-02,2,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,17986.89257757763,12131.7509765625,487743.55677106977
2010-01-03,3,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51748.750890269606,47990.42578125,1925094.637183383
2010-01-03,3,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,18000.550425431215,11021.0078125,442635.1613827944
2010-01-04,4,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51763.52754493076,49284.9453125,1981029.4185957313
2010-01-04,4,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,18013.94223009031,10044.564453125,402459.44744516164
2010-01-05,5,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51777.63637022067,48845.11328125,1960130.0390078425
2010-01-05,5,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,18027.063906746276,10763.8955078125,432551.5903517045
2010-01-06,6,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51791.07306262288,47320.25390625,1895789.1530998796
2010-01-06,6,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,18039.91145298574,11216.994140625,450308.5455397144
2010-01-07,7,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51803.83352363698,48582.953125,1948487.3286764622
2010-01-07,7,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,18052.48095001141,11039.1630859375,442188.96709279343
2010-01-08,8,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51815.91386102866,48065.22265625,1930340.5892523527
2010-01-08,8,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,18064.768563837413,10506.3515625,421818.8493501842
2010-01-09,9,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51827.310390016995,48076.30859375,1931886.372789964
2010-01-09,9,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,18076.77054645873,11417.8583984375,458543.5435453765
2010-01-10,10,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51838.01963439837,49341.5,1979720.4004554749
2010-01-10,10,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,18088.483236994434,11349.6005859375,454628.86349154264
2010-01-11,11,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51848.03832760674,49356.8671875,1981629.1514175832
2010-01-11,11,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,18099.903062804344,12419.9951171875,499869.5064683445
2010-01-12,12,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51857.36341371012,48882.2578125,1961993.572554946
2010-01-12,12,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,18111.02654057876,9984.9873046875,400623.16201076657
2010-01-13,13,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51865.992048342625,48253.98828125,1935469.156082049
2010-01-13,13,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,18121.850277400954,12462.3935546875,500827.7344934009
2010-01-14,14,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51873.92159957211,35982.60546875,1442324.2737027109
2010-01-14,14,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,18132.370971782097,9954.3427734375,400361.47607631236
2010-01-15,15,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51881.14964870295,49398.234375,1984216.9358360767
2010-01-15,15,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,18142.585414668243,10700.7509765625,430226.8149358928
2010-01-16,16,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51887.6739910138,48509.72265625,1949562.2002087235
2010-01-16,16,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,18152.49049041926,10354.6767578125,418041.9501272142
2010-01-17,17,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51893.4926364301,48789.95703125,1964685.418924749
2010-01-17,17,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,18162.083177759054,11747.0302734375,469951.8784589432
2010-01-18,18,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51898.60381013109,48613.8046875,1954390.518975377
2010-01-18,18,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,18171.360550697216,11109.6884765625,447059.9432981685
2010-01-19,19,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51903.00595309114,49043.19921875,1974230.4823203683
2010-01-19,19,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,18180.31977942149,11762.861328125,472982.1752881631
2010-01-20,20,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51906.69772255535,49303.0625,1980827.6095879078
2010-01-20,20,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,18188.95813116091,10099.6171875,402335.96382933855
2010-01-21,21,1,2010,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,51909.67799244906,53042.97265625,2130980.139993578
